collision_index,collision_year,collision_ref_no,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane_historic,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,lsoa_of_driver,escooter_flag,driver_distance_banding
2024131524364,2024,131524364,1,9,0,-1,19,3,3,-1,1,2,0,0,3,0,1,1,-1,7,1,59,9,1598,1,19,MINI COOPER,1,E01011080,0,1
2024131462376,2024,131462376,3,9,0,-1,19,1,5,-1,0,0,0,0,0,0,3,1,-1,9,2,22,5,1499,1,3,MINI COOPER,6,E01010765,0,3
2024131399222,2024,131399222,2,9,0,-1,19,3,7,-1,0,8,0,0,0,0,1,1,-1,6,-1,-1,-1,1598,1,20,MINI COOPER,-1,-1,0,-1
2024131419130,2024,131419130,2,9,0,-1,-1,-1,-1,-1,0,0,-1,11,0,0,2,1,-1,9,2,35,6,1598,1,20,MINI COOPER,6,E01010957,0,1
2024131410351,2024,131410351,1,9,0,-1,1,5,5,-1,9,1,0,0,0,0,2,1,-1,9,1,53,8,1998,1,2,MINI COOPER,10,E01011452,0,1
2024131509483,2024,131509483,2,9,0,-1,19,8,4,-1,0,8,0,0,0,0,1,1,-1,6,2,24,5,1499,1,8,MINI COOPER,7,E01007356,0,4
2024131463171,2024,131463171,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,9,2,50,8,1998,1,8,MINI COOPER,8,E01034756,0,4
2024131523724,2024,131523724,1,9,0,-1,2,1,5,-1,0,0,0,0,0,0,2,1,-1,6,1,53,8,1499,1,6,MINI COOPER,6,E01011214,0,3
2024131426467,2024,131426467,2,9,0,-1,2,0,0,-1,0,8,1,4,0,0,2,1,-1,6,-1,-1,-1,1598,1,18,MINI COOPER,-1,-1,0,-1
2024131497874,2024,131497874,1,9,0,-1,8,1,3,-1,0,8,0,0,0,0,3,1,-1,2,2,58,9,1499,1,2,MINI COOPER,6,E01011651,0,1
2024131505974,2024,131505974,3,9,0,-1,2,0,0,-1,0,8,0,0,0,0,1,1,-1,6,-1,-1,-1,1598,1,19,MINI COOPER,-1,-1,0,-1
2024131464373,2024,131464373,1,9,0,-1,5,7,5,-1,0,6,0,0,0,0,1,1,-1,9,2,77,11,-1,3,3,MINI COOPER,10,E01011947,0,1
2024131504037,2024,131504037,6,9,0,-1,2,0,0,-1,0,0,0,0,0,0,4,1,-1,6,-1,-1,-1,1598,1,15,MINI COOPER,-1,-1,0,-1
2024131531725,2024,131531725,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,9,1,69,10,1499,1,0,MINI COOPER,7,E01012950,0,4
2024131532239,2024,131532239,1,9,0,-1,12,1,5,-1,0,0,0,0,1,4,3,1,-1,9,1,26,6,1499,1,10,MINI COOPER,6,E01011042,0,1
2024131453307,2024,131453307,1,9,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,6,2,31,6,1499,1,6,MINI COOPER,9,E01029626,0,5
2024131405545,2024,131405545,1,9,0,-1,19,3,7,-1,0,2,0,0,0,0,0,1,-1,9,1,65,9,1499,1,5,MINI COOPER,10,E01010697,0,1
2024131403768,2024,131403768,2,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,2,1,35,6,1499,1,5,MINI COOPER,10,E01011380,0,1
2024131404948,2024,131404948,1,9,0,-1,19,1,1,-1,0,8,0,0,0,0,2,1,-1,2,2,52,8,1499,1,1,MINI COOPER,5,E01011178,0,3
2024131400825,2024,131400825,2,9,0,-1,19,3,7,-1,0,8,0,0,0,0,3,1,-1,9,2,27,6,1998,1,8,MINI COOPER,3,E01011875,0,1
2024131395951,2024,131395951,1,9,0,-1,9,1,3,-1,0,2,0,0,0,0,1,1,-1,2,2,24,5,1499,1,8,MINI COOPER,7,E01007356,0,3
2024131435724,2024,131435724,1,9,0,-1,19,8,4,-1,0,8,1,0,1,0,1,1,-1,6,-1,-1,-1,1998,1,5,MINI COOPER,-1,-1,0,-1
2024131395386,2024,131395386,1,9,0,-1,9,1,5,-1,0,8,0,0,0,0,1,1,-1,9,2,21,5,1598,1,20,MINI COOPER,8,E01011583,0,1
2024131482020,2024,131482020,1,9,0,-1,19,5,1,-1,0,0,0,0,0,0,4,1,-1,6,1,64,9,1499,1,6,MINI COOPER,4,E01010898,0,1
2024131483795,2024,131483795,1,9,0,-1,19,5,1,-1,0,0,1,4,0,0,1,1,-1,9,2,47,8,1560,2,15,MINI COOPER,8,E01011886,0,1
2024131455006,2024,131455006,1,9,0,-1,19,1,5,-1,0,0,1,10,1,2,4,1,-1,2,2,50,8,-1,3,1,MINI COOPER,8,E01011873,0,1
2024131457772,2024,131457772,4,9,0,-1,19,1,5,-1,0,1,0,0,0,0,3,1,-1,6,2,52,8,-1,3,4,MINI COOPER,10,E01010693,0,1
2024131515452,2024,131515452,1,9,0,-1,9,8,2,-1,0,2,0,0,0,0,1,1,-1,2,2,49,8,1598,1,19,MINI COOPER,1,E01011504,0,1
2024131483454,2024,131483454,1,3,0,-1,19,7,3,-1,0,0,1,0,0,0,3,1,-1,9,1,21,5,100,1,19,PEUGEOT SPEEDFIGHT,1,E01011036,0,2
2024131434748,2024,131434748,1,9,0,-1,9,3,5,-1,0,1,0,0,0,0,1,1,-1,6,1,58,9,1968,2,17,SEAT ALTEA,3,E01011779,0,1
2024131421039,2024,131421039,1,9,0,-1,19,5,1,-1,0,8,2,7,4,11,1,1,-1,9,1,79,11,1595,1,15,SEAT ALTEA,7,E01011878,0,1
2024131415629,2024,131415629,1,9,0,-1,9,8,2,-1,0,8,0,0,0,0,1,1,-1,6,1,63,9,1896,2,14,SEAT ALTEA,2,E01011421,0,1
2024131531414,2024,131531414,1,9,0,-1,8,1,5,-1,0,4,0,0,0,0,1,1,-1,1,1,49,8,1598,2,13,SEAT ALTEA,2,E01010615,0,3
2024131433149,2024,131433149,1,9,0,-1,19,3,7,-1,0,0,1,0,0,0,4,1,-1,6,3,-1,-1,1968,2,14,SEAT ALTEA,-1,-1,0,-1
2024131413003,2024,131413003,3,9,0,-1,7,1,3,-1,0,8,0,0,0,0,4,1,-1,9,2,30,6,1390,1,15,SEAT ALTEA,1,E01010679,0,1
2024131449526,2024,131449526,3,9,0,-1,4,3,7,-1,0,0,0,0,0,0,2,1,-1,9,1,32,6,1896,2,17,SEAT ALTEA,4,E01035417,0,5
2024131491364,2024,131491364,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,999,1,0,SKODA KAMIQ,-1,-1,0,-1
2024131458438,2024,131458438,1,9,0,-1,7,3,7,-1,0,4,0,0,0,0,3,1,-1,9,2,56,9,999,1,3,SKODA KAMIQ,1,E01011866,0,1
2024131428864,2024,131428864,2,3,0,-1,19,5,1,-1,0,1,0,0,0,0,3,1,-1,6,1,40,7,645,1,16,SUZUKI DL 650,1,E01010607,0,1
2024131459299,2024,131459299,1,9,0,-1,9,3,7,-1,0,8,0,0,1,0,3,1,-1,7,2,40,7,1968,2,3,AUDI A7,1,E01010840,0,1
2024131410372,2024,131410372,2,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,6,1,36,7,2967,2,8,AUDI A7,2,E01014659,0,5
2024131512876,2024,131512876,1,9,0,-1,19,6,2,-1,0,0,0,0,1,11,1,1,-1,6,1,24,5,2967,2,8,AUDI A7,1,E01011474,0,2
2024131458435,2024,131458435,2,3,0,-1,4,5,7,-1,0,8,1,0,0,0,0,1,-1,6,1,20,4,125,1,0,MAKE AND MODEL REDACTED,9,E01011271,0,1
2024131453090,2024,131453090,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,3,1,-1,1,1,51,8,-1,3,1,KIA EV6,7,E01027684,0,1
2024131529754,2024,131529754,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,2,1,-1,9,2,47,8,1396,2,12,KIA RIO,1,E01011472,0,1
2024131458861,2024,131458861,2,9,0,-1,9,4,2,-1,0,1,0,0,0,0,1,1,-1,9,1,44,7,1248,1,8,KIA RIO,1,E01011004,0,1
2024131499557,2024,131499557,1,9,0,-1,19,7,3,-1,0,2,0,0,0,0,1,1,-1,6,1,85,11,1493,2,14,KIA RIO,7,E01011413,0,1
2024131461961,2024,131461961,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,9,2,39,7,1396,2,10,KIA RIO,1,E01011616,0,2
2024131470752,2024,131470752,2,9,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,2,42,7,1248,1,7,KIA RIO,10,E01011454,0,1
2024131406934,2024,131406934,1,9,0,-1,9,7,1,-1,0,8,0,0,0,0,1,1,-1,9,1,19,4,1399,1,17,KIA RIO,1,E01010842,0,1
2024131472953,2024,131472953,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,4,1,-1,9,1,89,11,998,1,4,KIA RIO,6,E01027923,0,3
2024131531028,2024,131531028,1,9,0,-1,19,1,5,-1,0,0,0,0,1,2,1,1,-1,2,2,35,6,1399,1,14,KIA RIO,2,E01010974,0,1
2024131423257,2024,131423257,1,9,0,-1,19,1,5,-1,0,1,0,0,0,0,1,1,-1,9,1,39,7,1399,1,17,KIA RIO,4,E01007360,0,3
2024131524252,2024,131524252,1,9,0,-1,5,1,5,-1,0,8,0,0,0,0,4,1,-1,9,2,37,7,1493,2,13,KIA RIO,8,E01011191,0,1
2024131415658,2024,131415658,1,9,0,-1,19,3,7,-1,0,0,0,0,7,9,1,1,-1,6,1,37,7,998,1,3,KIA RIO,1,E01011740,0,3
2024131408539,2024,131408539,4,9,0,-1,19,5,1,-1,0,0,0,0,0,0,1,1,-1,1,1,52,8,1248,1,11,KIA RIO,5,E01027889,0,3
2024131406254,2024,131406254,1,9,0,-1,7,7,3,-1,0,0,0,0,8,7,1,1,-1,6,1,38,7,1396,2,7,KIA RIO,2,E01005354,0,4
2024131448512,2024,131448512,1,9,0,-1,19,8,4,-1,0,8,1,0,0,0,1,1,-1,2,2,28,6,1248,1,6,KIA RIO,-1,-1,0,-1
2024131497054,2024,131497054,2,9,0,-1,9,1,7,-1,0,2,0,0,0,0,3,1,-1,9,1,62,9,1399,1,15,KIA RIO,6,E01011525,0,1
2024131452691,2024,131452691,1,9,0,-1,9,1,1,-1,0,2,0,0,0,0,1,1,-1,9,1,65,9,998,8,3,KIA STONIC,3,E01010727,0,1
2024131423257,2024,131423257,2,9,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,1,49,8,998,1,2,KIA STONIC,7,E01011828,0,1
2024131519576,2024,131519576,1,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,2,1,19,4,998,8,0,KIA STONIC,1,E01010821,0,1
2024131497466,2024,131497466,1,9,0,-1,6,8,4,-1,0,8,0,0,0,0,3,1,-1,9,1,21,5,998,8,0,KIA STONIC,5,E01011648,0,1
2024131461129,2024,131461129,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,998,1,5,KIA STONIC,-1,-1,0,-1
2024131395497,2024,131395497,2,5,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,1,58,9,1195,1,8,MAKE AND MODEL REDACTED,7,E01027633,0,4
2024131490664,2024,131490664,1,11,0,-1,19,1,5,-1,0,1,0,0,0,0,4,1,-1,1,1,20,4,6700,2,16,OTHER BRITISH MODEL MISSING,1,E01034264,0,1
2024131403433,2024,131403433,1,5,0,-1,19,7,3,-1,0,8,2,0,0,0,4,1,-1,6,1,69,10,800,1,26,OTHER BRITISH MODEL MISSING,7,E01010876,0,1
2024131499030,2024,131499030,1,9,0,-1,19,5,1,-1,0,8,0,0,0,0,1,1,-1,6,1,28,6,1596,1,21,OTHER BRITISH MODEL MISSING,2,E01010894,0,1
2024131463930,2024,131463930,2,3,0,-1,19,5,1,-1,0,1,0,0,0,0,1,1,-1,9,1,24,5,125,1,2,MAKE AND MODEL REDACTED,3,E01007821,0,3
2024131440896,2024,131440896,2,19,0,-1,19,4,1,-1,0,0,0,0,0,0,1,1,-1,1,1,56,9,1968,2,4,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131475113,2024,131475113,1,19,0,-1,1,1,5,-1,0,0,0,0,0,0,2,1,-1,1,1,49,8,1968,2,5,VOLKSWAGEN CRAFTER,1,E01011492,0,1
2024131452972,2024,131452972,2,19,0,-1,19,5,1,-1,0,0,0,0,0,0,3,1,-1,6,1,69,10,1968,2,9,VOLKSWAGEN CRAFTER,1,E01010654,0,1
2024131416554,2024,131416554,2,19,0,-1,19,2,8,-1,0,1,0,0,0,0,3,1,-1,6,1,65,9,1968,2,3,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131408008,2024,131408008,1,19,0,-1,19,1,5,-1,0,8,0,0,0,0,0,1,-1,6,3,-1,-1,1968,2,3,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131509909,2024,131509909,1,19,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1968,2,5,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131400151,2024,131400151,1,19,0,-1,19,8,4,-1,0,8,0,0,0,0,1,1,-1,1,1,56,9,1968,2,4,VOLKSWAGEN CRAFTER,2,E01010796,0,3
2024131572950,2024,131572950,2,19,0,-1,2,5,5,-1,0,1,0,0,0,0,2,1,-1,6,-1,-1,-1,1968,2,6,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131492428,2024,131492428,4,19,0,-1,2,0,0,-1,0,8,0,0,0,0,1,1,-1,6,-1,-1,-1,1968,2,6,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131473909,2024,131473909,1,19,0,-1,1,1,5,-1,0,0,0,0,0,0,2,1,-1,1,1,47,8,1968,2,6,VOLKSWAGEN CRAFTER,4,E01011799,0,1
2024131480256,2024,131480256,1,19,0,-1,1,2,6,-1,0,0,0,0,0,0,2,1,-1,6,1,37,7,1968,2,6,VOLKSWAGEN CRAFTER,5,E01003340,0,5
2024131453704,2024,131453704,1,19,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,1,1,45,7,1968,2,3,VOLKSWAGEN CRAFTER,1,E01005464,0,4
2024131416155,2024,131416155,1,19,0,-1,7,2,6,-1,0,1,0,0,0,0,-1,1,-1,6,3,-1,-1,1968,2,13,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131427725,2024,131427725,3,19,0,-1,2,0,0,-1,0,0,0,0,0,0,4,1,-1,6,-1,-1,-1,1968,2,4,VOLKSWAGEN CRAFTER,-1,-1,0,-1
2024131488263,2024,131488263,1,9,0,-1,9,3,7,-1,0,1,0,0,0,0,2,1,-1,9,1,20,4,2480,1,6,AUDI RS3,7,E01011252,0,1
2024131455927,2024,131455927,1,9,0,-1,19,1,1,-1,9,1,0,0,7,0,1,1,-1,6,1,28,6,2480,1,6,AUDI RS3,1,E01011030,0,1
2024131453058,2024,131453058,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,1,1,-1,6,3,-1,-1,2480,1,9,AUDI RS3,-1,-1,0,-1
2024131478158,2024,131478158,1,9,0,-1,19,5,1,-1,0,8,1,0,7,0,1,1,-1,9,1,24,5,2480,1,2,AUDI RS3,1,E01010813,0,1
2024131429754,2024,131429754,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,6,1,32,6,2480,1,4,AUDI RS3,1,E01011471,0,2
2024131430951,2024,131430951,1,9,0,-1,19,1,5,-1,0,8,0,0,7,11,1,1,-1,6,1,21,5,2480,1,9,AUDI RS3,1,E01010719,0,3
2024131492001,2024,131492001,2,9,0,-1,5,1,5,-1,0,7,0,4,0,0,1,1,-1,9,2,34,6,2480,1,4,AUDI RS3,6,E01011548,0,1
2024131401018,2024,131401018,2,9,0,-1,2,0,0,-1,0,8,0,0,0,0,2,1,-1,6,-1,-1,-1,2480,1,4,AUDI RS3,-1,-1,0,-1
2024131411308,2024,131411308,2,9,0,-1,9,7,5,-1,0,6,0,0,0,0,1,1,-1,6,1,36,7,2480,1,2,AUDI RS3,1,E01033691,0,1
2024131405317,2024,131405317,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,6,3,-1,-1,2979,1,10,BMW M2,-1,-1,0,-1
2024131452190,2024,131452190,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,2,1,-1,2,2,40,7,1200,1,6,PEUGEOT 208,2,E01011918,0,1
2024131417018,2024,131417018,1,9,0,-1,19,2,2,-1,0,0,1,11,0,0,1,1,-1,2,1,18,4,1200,1,8,PEUGEOT 208,9,E01011419,0,1
2024131464341,2024,131464341,1,9,0,-1,19,3,7,-1,0,8,0,0,1,9,3,1,-1,9,2,31,6,1200,1,6,PEUGEOT 208,7,E01011569,0,3
2024131458220,2024,131458220,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,3,1,-1,9,1,42,7,1200,1,10,PEUGEOT 208,8,E01013391,0,4
2024131488601,2024,131488601,2,9,0,-1,19,2,6,-1,0,1,0,0,0,0,4,1,-1,9,1,52,8,1199,1,2,PEUGEOT 208,8,E01034269,0,1
2024131483082,2024,131483082,2,9,0,-1,8,3,5,-1,0,8,0,0,0,0,2,1,-1,6,1,34,6,1200,1,6,PEUGEOT 208,8,E01011509,0,2
2024131416046,2024,131416046,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,6,-1,-1,-1,1200,1,10,PEUGEOT 208,-1,-1,0,-1
2024131476310,2024,131476310,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,9,2,33,6,1598,1,9,PEUGEOT 208,9,E01011847,0,1
2024131484889,2024,131484889,1,9,0,-1,19,1,1,-1,0,0,0,0,0,0,2,1,-1,6,-1,-1,-1,1560,2,8,PEUGEOT 208,-1,-1,0,-1
2024131524496,2024,131524496,1,9,0,-1,9,8,5,-1,0,8,0,0,0,0,3,1,-1,6,2,21,5,1398,2,11,PEUGEOT 208,1,E01010809,0,3
2024131460225,2024,131460225,1,9,0,-1,5,3,7,-1,0,0,0,0,0,0,2,1,-1,9,1,30,6,1200,1,4,PEUGEOT 208,1,E01034264,0,1
2024131408344,2024,131408344,1,9,0,-1,9,3,1,-1,0,8,0,0,0,0,3,1,-1,6,1,67,10,1199,1,5,PEUGEOT 208,4,E01010756,0,1
2024131436382,2024,131436382,1,9,0,-1,12,7,3,-1,0,0,1,0,0,0,3,1,-1,6,2,28,6,1199,1,6,PEUGEOT 208,4,E01005877,0,4
2024131502061,2024,131502061,2,9,0,-1,19,8,4,-1,0,1,0,0,0,0,0,1,-1,6,1,26,6,1199,1,1,PEUGEOT 208,1,E01011656,0,2
2024131461436,2024,131461436,2,9,0,-1,19,7,3,-1,0,0,0,0,0,0,3,1,-1,6,2,42,7,1398,2,11,PEUGEOT 208,1,E01011029,0,2
2024131478598,2024,131478598,1,9,0,-1,7,5,1,-1,0,3,0,0,4,1,1,1,-1,6,1,49,8,1560,2,10,PEUGEOT 208,2,E01011815,0,1
2024131415783,2024,131415783,3,9,0,-1,2,0,0,-1,0,1,0,0,0,0,3,1,-1,6,-1,-1,-1,1200,1,11,PEUGEOT 208,-1,-1,0,-1
2024131399210,2024,131399210,1,9,0,-1,5,1,5,-1,2,8,0,0,0,0,1,1,-1,2,1,42,7,-1,3,1,PEUGEOT 208,2,E01007414,0,3
2024131401426,2024,131401426,2,9,0,-1,2,0,0,-1,0,0,0,0,0,0,3,1,-1,6,-1,-1,-1,1560,2,12,PEUGEOT 208,-1,-1,0,-1
2024131493860,2024,131493860,1,9,0,-1,4,5,1,-1,0,0,0,0,0,0,2,1,-1,1,1,46,8,1499,2,1,PEUGEOT 208,1,E01011747,0,3
2024131400368,2024,131400368,5,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,1,49,8,1499,2,1,PEUGEOT 208,6,E01004999,0,4
2024131458940,2024,131458940,1,9,0,-1,19,4,8,-1,0,2,0,0,1,7,1,1,-1,9,1,22,5,1200,1,10,PEUGEOT 208,1,E01010966,0,1
2024131464911,2024,131464911,3,9,0,-1,3,8,4,-1,0,0,0,0,0,0,2,1,-1,6,1,58,9,1199,1,2,PEUGEOT 208,5,E01011384,0,2
2024131436252,2024,131436252,2,9,0,-1,19,8,4,-1,0,0,0,0,0,0,3,1,-1,6,1,50,8,1560,2,8,PEUGEOT 208,3,E01011260,0,2
2024131485469,2024,131485469,2,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,6,2,20,4,1398,2,11,PEUGEOT 208,1,E01011342,0,1
2024131399950,2024,131399950,1,9,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,6,3,-1,-1,1000,1,10,PEUGEOT 208,-1,-1,0,-1
2024131535502,2024,131535502,2,9,0,-1,19,3,7,-1,0,0,1,0,0,0,2,1,-1,6,2,19,4,1200,1,12,PEUGEOT 208,6,E01011083,0,3
2024131520140,2024,131520140,2,9,0,-1,9,1,3,-1,0,2,0,0,0,0,3,1,-1,9,1,30,6,1200,1,11,PEUGEOT 208,1,E01011422,0,1
2024131439597,2024,131439597,1,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,9,2,60,9,1200,1,5,PEUGEOT 208,7,E01011828,0,1
2024131405030,2024,131405030,2,9,0,-1,19,3,7,-1,0,0,0,0,0,0,2,1,-1,6,2,35,6,1000,1,9,PEUGEOT 208,2,E01011781,0,2
2024131506243,2024,131506243,1,9,0,-1,19,3,7,-1,0,0,0,0,0,0,1,1,-1,6,1,18,4,1200,1,11,PEUGEOT 208,7,E01010905,0,2
2024131511089,2024,131511089,1,9,0,-1,9,6,3,-1,0,2,0,0,0,0,1,1,-1,9,2,17,4,1398,2,11,PEUGEOT 208,5,E01011228,0,1
2024131519649,2024,131519649,2,9,0,-1,2,1,1,-1,9,0,0,0,0,0,2,1,-1,6,-1,-1,-1,1560,2,9,PEUGEOT 208,-1,-1,0,-1
2024131463922,2024,131463922,1,9,0,-1,9,5,7,-1,0,8,0,0,0,0,4,1,-1,1,2,34,6,1200,1,9,PEUGEOT 208,1,E01011746,0,2
2024131419200,2024,131419200,1,9,0,-1,19,5,1,-1,0,1,0,0,0,0,4,2,-1,2,2,41,7,1199,1,1,PEUGEOT 208,4,E01010603,0,1
2024131410330,2024,131410330,1,9,0,-1,2,0,0,-1,0,0,0,4,0,0,4,1,-1,6,-1,-1,-1,1560,2,11,PEUGEOT 208,-1,-1,0,-1
2024131481139,2024,131481139,2,9,0,-1,19,7,3,-1,0,8,0,0,0,0,2,1,-1,9,1,52,8,1461,2,11,RENAULT GRAND SCENIC,3,E01011322,0,1
2024131503090,2024,131503090,1,3,0,-1,19,7,4,-1,0,0,1,0,0,0,1,1,-1,9,1,18,4,125,1,1,BENELLI BN,4,E01011075,0,2
2024131448303,2024,131448303,1,3,0,-1,19,5,1,-1,0,8,2,0,0,0,3,1,-1,2,2,30,6,125,1,3,BENELLI BN,5,E01011819,0,2
2024131492645,2024,131492645,1,9,0,-1,19,1,5,-1,0,0,0,0,0,0,1,1,-1,9,1,66,10,1997,1,15,HONDA CR-V,3,E01011762,0,1
2024131525114,2024,131525114,2,9,0,-1,19,1,5,-1,0,1,0,0,0,0,1,1,-1,6,1,74,10,1597,2,7,HONDA CR-V,6,E01010955,0,1
2024131481207,2024,131481207,3,9,0,-1,3,1,5,-1,0,8,0,0,0,0,2,1,-1,9,1,49,8,2199,2,11,HONDA CR-V,3,E01010595,0,4
2024131464571,2024,131464571,1,9,0,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,-1,1,-1,6,3,-1,-1,1997,1,14,HONDA CR-V,-1,-1,0,-1
2024131456487,2024,131456487,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,9,2,58,9,2199,2,12,HONDA CR-V,1,E01010635,0,2
2024131440855,2024,131440855,1,9,0,-1,9,1,3,-1,0,8,0,0,0,0,1,1,-1,6,2,-1,-1,2204,2,15,HONDA CR-V,-1,-1,0,-1
2024131491113,2024,131491113,1,9,0,-1,19,2,6,-1,0,8,0,0,0,0,1,1,-1,9,2,40,7,2199,2,9,HONDA CR-V,3,E01011319,0,2
2024131469185,2024,131469185,1,9,0,-1,19,8,4,-1,0,8,0,0,0,0,1,1,-1,9,2,43,7,1597,2,11,HONDA CR-V,6,E01010705,0,1
2024131400253,2024,131400253,1,9,0,-1,4,7,3,-1,0,1,1,0,0,0,1,1,-1,2,1,30,6,2199,2,13,HONDA CR-V,6,E01010636,0,1
2024131394364,2024,131394364,1,9,0,-1,19,2,2,-1,9,0,0,10,1,4,1,1,-1,9,1,87,11,1498,1,4,HONDA CR-V,5,E01010948,0,1
2024131426541,2024,131426541,1,9,0,-1,5,1,1,-1,0,8,0,0,0,0,1,1,-1,9,1,25,5,2204,2,16,HONDA CR-V,2,E01010852,0,2
2024131461770,2024,131461770,2,9,0,-1,19,7,3,-1,0,1,0,0,0,0,1,1,-1,6,-1,-1,-1,2499,2,20,JEEP CHEROKEE,-1,-1,0,-1
2024131514551,2024,131514551,1,9,0,-1,19,5,1,-1,0,0,1,0,7,10,1,1,-1,9,1,24,5,1595,1,24,VOLKSWAGEN BORA,2,E01011256,0,1
2024131500829,2024,131500829,1,9,0,-1,19,1,5,-1,0,8,0,4,0,0,1,1,-1,9,1,34,6,999,1,0,VOLKSWAGEN TAIGO,1,E01011317,0,4
2024131442366,2024,131442366,1,5,0,-1,19,3,7,-1,0,0,1,11,0,0,1,1,-1,9,1,54,8,1250,1,15,YAMAHA XJR,7,E01011890,0,2
2024131400157,2024,131400157,1,5,0,-1,19,1,5,-1,0,0,1,0,0,0,3,1,-1,2,1,61,9,1250,1,23,YAMAHA XJR,4,E01011727,0,1
2024131460528,2024,131460528,1,9,0,-1,4,1,5,-1,0,0,0,0,0,0,2,1,-1,1,2,23,5,2993,2,11,BMW 6 SERIES,9,E01010681,0,3
2024131441851,2024,131441851,1,9,0,-1,4,5,1,-1,0,1,0,0,0,0,4,1,-1,6,1,42,7,1332,8,2,JEEP COMPASS,4,E01011395,0,4
2024131414297,2024,131414297,2,9,0,-1,19,7,3,-1,0,8,0,0,0,0,2,1,-1,6,2,27,6,1368,1,3,JEEP COMPASS,2,E01013448,0,4
2024131463920,2024,131463920,2,9,0,-1,19,8,4,-1,0,8,0,0,0,0,3,1,-1,9,1,33,6,1950,2,4,MERCEDES C CLASS,2,E01011232,0,1
2024131507110,2024,131507110,1,9,0,-1,9,7,5,-1,0,0,0,0,0,0,1,1,-1,6,1,50,8,2143,2,8,MERCEDES C CLASS,9,E01013357,0,4
2024131485465,2024,131485465,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,1,1,-1,6,-1,-1,-1,6208,1,12,MERCEDES C CLASS,-1,-1,0,-1
2024131441380,2024,131441380,1,9,0,-1,19,1,5,-1,0,8,0,0,0,0,3,1,-1,9,1,35,6,2143,2,6,MERCEDES C CLASS,1,E01011134,0,1
2024131461129,2024,131461129,3,9,0,-1,19,3,7,-1,0,0,0,0,0,0,3,1,-1,6,2,46,8,2143,2,8,MERCEDES C CLASS,3,E01011718,0,2
2024131472601,2024,131472601,1,9,0,-1,13,2,6,-1,0,0,0,0,0,0,1,1,-1,9,2,24,5,2143,2,12,MERCEDES C CLASS,1,E01010843,0,1
